id,name,protein,carb,vegetable,sauce,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,prep_time_min,difficulty,ingredient_quantities,appliances,tags,instructions
279,beef_quinoa_279,beef,quinoa,green beans,soy sauce,718,58,32,40,3,2,348,23,quick,beef:200g; quinoa:150g; green beans:100g; soy sauce:75g; oil:10g,air fryer,"batch-cooking, meal-prep, quick, air fryer",1. Batch cook beef (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook green beans. 4. Combine beef with soy sauce. 5. Serve with quinoa.
280,turkey_quinoa_280,turkey,quinoa,zucchini,teriyaki,508,64,32,14,3,2,741,33,balanced,turkey:200g; quinoa:150g; zucchini:100g; teriyaki:75g; oil:10g,air fryer,"batch-cooking, meal-prep, balanced, air fryer",1. Batch cook turkey (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook zucchini. 4. Combine turkey with teriyaki. 5. Serve with quinoa.
281,shrimp_rice_281,shrimp,rice,zucchini,tomato sauce,468,48,42,12,4,2,545,64,weekend,shrimp:200g; rice:150g; zucchini:100g; tomato sauce:75g; oil:10g,oven,"batch-cooking, meal-prep, weekend, oven",1. Batch cook shrimp (store for 2–3 meals). 2. Marinate the shrimp for better flavor. 3. Prepare rice in bulk. 4. Cook zucchini. 5. Combine shrimp with tomato sauce. 6. Serve with rice. 7. Plate carefully and add garnish.
282,turkey_quinoa_282,turkey,quinoa,carrots,soy sauce,508,64,32,14,3,2,783,16,quick,turkey:200g; quinoa:150g; carrots:100g; soy sauce:75g; oil:10g,"air fryer, stovetop","batch-cooking, meal-prep, quick, air fryer, stovetop",1. Batch cook turkey (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook carrots. 4. Combine turkey with soy sauce. 5. Serve with quinoa.
283,pork_rice_283,pork,rice,carrots,garlic sauce,726,54,42,38,4,2,423,64,weekend,pork:200g; rice:150g; carrots:100g; garlic sauce:75g; oil:10g,"microwave, oven, slow cooker","batch-cooking, meal-prep, weekend, microwave, oven, slow cooker",1. Batch cook pork (store for 2–3 meals). 2. Marinate the pork for better flavor. 3. Prepare rice in bulk. 4. Cook carrots. 5. Combine pork with garlic sauce. 6. Serve with rice. 7. Plate carefully and add garnish.
284,tofu_tortilla_284,tofu,tortilla,carrots,cream sauce,544,16,75,20,8,4,656,13,quick,tofu:200g; tortilla:150g; carrots:100g; cream sauce:75g; oil:10g,stovetop,"batch-cooking, meal-prep, quick, stovetop",1. Batch cook tofu (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook carrots. 4. Combine tofu with cream sauce. 5. Serve with tortilla.
285,lentils_pasta_285,lentils,pasta,broccoli,garlic sauce,472,18,78,10,8,4,461,12,quick,lentils:200g; pasta:150g; broccoli:100g; garlic sauce:75g; oil:10g,"stovetop, slow cooker","batch-cooking, meal-prep, quick, stovetop, slow cooker",1. Batch cook lentils (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook broccoli. 4. Combine lentils with garlic sauce. 5. Serve with pasta.
286,turkey_rice_286,turkey,rice,green beans,soy sauce,526,58,42,14,4,2,453,31,balanced,turkey:200g; rice:150g; green beans:100g; soy sauce:75g; oil:10g,"air fryer, stovetop","batch-cooking, meal-prep, balanced, air fryer, stovetop",1. Batch cook turkey (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook green beans. 4. Combine turkey with soy sauce. 5. Serve with rice.
287,chicken_tortilla_287,chicken,tortilla,onion,garlic sauce,710,62,75,18,8,4,549,14,quick,chicken:200g; tortilla:150g; onion:100g; garlic sauce:75g; oil:10g,"stovetop, oven","batch-cooking, meal-prep, quick, stovetop, oven",1. Batch cook chicken (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook onion. 4. Combine chicken with garlic sauce. 5. Serve with tortilla.
288,salmon_rice_288,salmon,rice,zucchini,tomato sauce,692,50,42,36,4,2,582,19,quick,salmon:200g; rice:150g; zucchini:100g; tomato sauce:75g; oil:10g,"microwave, oven, slow cooker","batch-cooking, meal-prep, quick, microwave, oven, slow cooker",1. Batch cook salmon (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook zucchini. 4. Combine salmon with tomato sauce. 5. Serve with rice.
289,pork_quinoa_289,pork,quinoa,carrots,tomato sauce,708,60,32,38,3,2,329,19,quick,pork:200g; quinoa:150g; carrots:100g; tomato sauce:75g; oil:10g,"air fryer, slow cooker","batch-cooking, meal-prep, quick, air fryer, slow cooker",1. Batch cook pork (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook carrots. 4. Combine pork with tomato sauce. 5. Serve with quinoa.
290,turkey_quinoa_290,turkey,quinoa,carrots,teriyaki,508,64,32,14,3,2,729,44,balanced,turkey:200g; quinoa:150g; carrots:100g; teriyaki:75g; oil:10g,"air fryer, slow cooker","batch-cooking, meal-prep, balanced, air fryer, slow cooker",1. Batch cook turkey (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook carrots. 4. Combine turkey with teriyaki. 5. Serve with quinoa.
291,chicken_quinoa_291,chicken,quinoa,spinach,soy sauce,560,68,32,18,3,2,744,38,balanced,chicken:200g; quinoa:150g; spinach:100g; soy sauce:75g; oil:10g,"air fryer, stovetop, slow cooker","batch-cooking, meal-prep, balanced, air fryer, stovetop, slow cooker",1. Batch cook chicken (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook spinach. 4. Combine chicken with soy sauce. 5. Serve with quinoa.
292,tofu_rice_292,tofu,rice,broccoli,garlic sauce,412,16,42,20,4,2,656,78,weekend,tofu:200g; rice:150g; broccoli:100g; garlic sauce:75g; oil:10g,air fryer,"batch-cooking, meal-prep, weekend, air fryer",1. Batch cook tofu (store for 2–3 meals). 2. Marinate the tofu for better flavor. 3. Prepare rice in bulk. 4. Cook broccoli. 5. Combine tofu with garlic sauce. 6. Serve with rice. 7. Plate carefully and add garnish.
293,beef_rice_293,beef,rice,zucchini,tomato sauce,736,52,42,40,4,2,301,35,balanced,beef:200g; rice:150g; zucchini:100g; tomato sauce:75g; oil:10g,"air fryer, microwave","batch-cooking, meal-prep, balanced, air fryer, microwave",1. Batch cook beef (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook zucchini. 4. Combine beef with tomato sauce. 5. Serve with rice.
294,lentils_rice_294,lentils,rice,green beans,cream sauce,490,18,82,10,8,4,316,23,quick,lentils:200g; rice:150g; green beans:100g; cream sauce:75g; oil:10g,"air fryer, microwave","batch-cooking, meal-prep, quick, air fryer, microwave",1. Batch cook lentils (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook green beans. 4. Combine lentils with cream sauce. 5. Serve with rice.
295,beef_rice_295,beef,rice,onion,pesto,736,52,42,40,4,2,531,34,balanced,beef:200g; rice:150g; onion:100g; pesto:75g; oil:10g,slow cooker,"batch-cooking, meal-prep, balanced, slow cooker",1. Batch cook beef (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook onion. 4. Combine beef with pesto. 5. Serve with rice.
296,turkey_rice_296,turkey,rice,peppers,soy sauce,526,58,42,14,4,2,409,31,balanced,turkey:200g; rice:150g; peppers:100g; soy sauce:75g; oil:10g,"air fryer, microwave, stovetop","batch-cooking, meal-prep, balanced, air fryer, microwave, stovetop",1. Batch cook turkey (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook peppers. 4. Combine turkey with soy sauce. 5. Serve with rice.
297,tofu_tortilla_297,tofu,tortilla,carrots,pesto,544,16,75,20,8,4,400,12,quick,tofu:200g; tortilla:150g; carrots:100g; pesto:75g; oil:10g,"microwave, stovetop","batch-cooking, meal-prep, quick, microwave, stovetop",1. Batch cook tofu (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook carrots. 4. Combine tofu with pesto. 5. Serve with tortilla.
298,beef_noodles_298,beef,noodles,onion,garlic sauce,730,52,40,40,4,2,766,29,balanced,beef:200g; noodles:150g; onion:100g; garlic sauce:75g; oil:10g,"microwave, stovetop","batch-cooking, meal-prep, balanced, microwave, stovetop",1. Batch cook beef (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook onion. 4. Combine beef with garlic sauce. 5. Serve with noodles.
299,turkey_noodles_299,turkey,noodles,onion,soy sauce,520,58,40,14,4,2,795,10,quick,turkey:200g; noodles:150g; onion:100g; soy sauce:75g; oil:10g,"microwave, stovetop","batch-cooking, meal-prep, quick, microwave, stovetop",1. Batch cook turkey (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook onion. 4. Combine turkey with soy sauce. 5. Serve with noodles.
300,chicken_potatoes_300,chicken,potatoes,green beans,teriyaki,512,62,26,18,3,1,370,16,quick,chicken:200g; potatoes:150g; green beans:100g; teriyaki:75g; oil:10g,"air fryer, slow cooker","batch-cooking, meal-prep, quick, air fryer, slow cooker",1. Batch cook chicken (store for 2–3 meals). 2. Prepare potatoes in bulk. 3. Cook green beans. 4. Combine chicken with teriyaki. 5. Serve with potatoes.
301,lentils_noodles_301,lentils,noodles,broccoli,teriyaki,484,18,80,10,8,4,763,20,quick,lentils:200g; noodles:150g; broccoli:100g; teriyaki:75g; oil:10g,"air fryer, microwave","batch-cooking, meal-prep, quick, air fryer, microwave",1. Batch cook lentils (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook broccoli. 4. Combine lentils with teriyaki. 5. Serve with noodles.
302,turkey_quinoa_302,turkey,quinoa,onion,garlic sauce,508,64,32,14,3,2,542,42,balanced,turkey:200g; quinoa:150g; onion:100g; garlic sauce:75g; oil:10g,"oven, slow cooker","batch-cooking, meal-prep, balanced, oven, slow cooker",1. Batch cook turkey (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook onion. 4. Combine turkey with garlic sauce. 5. Serve with quinoa.
303,shrimp_rice_303,shrimp,rice,peppers,garlic sauce,468,48,42,12,4,2,726,36,balanced,shrimp:200g; rice:150g; peppers:100g; garlic sauce:75g; oil:10g,"air fryer, microwave","batch-cooking, meal-prep, balanced, air fryer, microwave",1. Batch cook shrimp (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook peppers. 4. Combine shrimp with garlic sauce. 5. Serve with rice.
304,tofu_potatoes_304,tofu,potatoes,carrots,pesto,346,16,26,20,3,1,383,15,quick,tofu:200g; potatoes:150g; carrots:100g; pesto:75g; oil:10g,"air fryer, stovetop, slow cooker","batch-cooking, meal-prep, quick, air fryer, stovetop, slow cooker",1. Batch cook tofu (store for 2–3 meals). 2. Prepare potatoes in bulk. 3. Cook carrots. 4. Combine tofu with pesto. 5. Serve with potatoes.
305,chicken_pasta_305,chicken,pasta,green beans,teriyaki,560,62,38,18,4,2,768,42,balanced,chicken:200g; pasta:150g; green beans:100g; teriyaki:75g; oil:10g,"microwave, slow cooker","batch-cooking, meal-prep, balanced, microwave, slow cooker",1. Batch cook chicken (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook green beans. 4. Combine chicken with teriyaki. 5. Serve with pasta.
306,pork_quinoa_306,pork,quinoa,green beans,tomato sauce,708,60,32,38,3,2,497,20,quick,pork:200g; quinoa:150g; green beans:100g; tomato sauce:75g; oil:10g,"air fryer, microwave, oven","batch-cooking, meal-prep, quick, air fryer, microwave, oven",1. Batch cook pork (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook green beans. 4. Combine pork with tomato sauce. 5. Serve with quinoa.
307,lentils_tortilla_307,lentils,tortilla,green beans,garlic sauce,622,18,115,10,12,6,676,31,balanced,lentils:200g; tortilla:150g; green beans:100g; garlic sauce:75g; oil:10g,"microwave, oven","batch-cooking, meal-prep, balanced, microwave, oven",1. Batch cook lentils (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook green beans. 4. Combine lentils with garlic sauce. 5. Serve with tortilla.
308,chicken_rice_308,chicken,rice,carrots,teriyaki,578,62,42,18,4,2,714,37,balanced,chicken:200g; rice:150g; carrots:100g; teriyaki:75g; oil:10g,air fryer,"batch-cooking, meal-prep, balanced, air fryer",1. Batch cook chicken (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook carrots. 4. Combine chicken with teriyaki. 5. Serve with rice.
309,beef_noodles_309,beef,noodles,zucchini,cream sauce,730,52,40,40,4,2,758,56,weekend,beef:200g; noodles:150g; zucchini:100g; cream sauce:75g; oil:10g,"air fryer, microwave, slow cooker","batch-cooking, meal-prep, weekend, air fryer, microwave, slow cooker",1. Batch cook beef (store for 2–3 meals). 2. Marinate the beef for better flavor. 3. Prepare noodles in bulk. 4. Cook zucchini. 5. Combine beef with cream sauce. 6. Serve with noodles. 7. Plate carefully and add garnish.
310,lentils_pasta_310,lentils,pasta,peppers,cream sauce,472,18,78,10,8,4,725,44,balanced,lentils:200g; pasta:150g; peppers:100g; cream sauce:75g; oil:10g,"air fryer, microwave, stovetop","batch-cooking, meal-prep, balanced, air fryer, microwave, stovetop",1. Batch cook lentils (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook peppers. 4. Combine lentils with cream sauce. 5. Serve with pasta.
311,beef_potatoes_311,beef,potatoes,carrots,garlic sauce,670,52,26,40,3,1,394,24,quick,beef:200g; potatoes:150g; carrots:100g; garlic sauce:75g; oil:10g,stovetop,"batch-cooking, meal-prep, quick, stovetop",1. Batch cook beef (store for 2–3 meals). 2. Prepare potatoes in bulk. 3. Cook carrots. 4. Combine beef with garlic sauce. 5. Serve with potatoes.
312,tofu_noodles_312,tofu,noodles,broccoli,cream sauce,406,16,40,20,4,2,362,15,quick,tofu:200g; noodles:150g; broccoli:100g; cream sauce:75g; oil:10g,"air fryer, microwave, slow cooker","batch-cooking, meal-prep, quick, air fryer, microwave, slow cooker",1. Batch cook tofu (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook broccoli. 4. Combine tofu with cream sauce. 5. Serve with noodles.
313,pork_tortilla_313,pork,tortilla,carrots,teriyaki,858,54,75,38,8,4,524,11,quick,pork:200g; tortilla:150g; carrots:100g; teriyaki:75g; oil:10g,slow cooker,"batch-cooking, meal-prep, quick, slow cooker",1. Batch cook pork (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook carrots. 4. Combine pork with teriyaki. 5. Serve with tortilla.
314,turkey_noodles_314,turkey,noodles,peppers,pesto,520,58,40,14,4,2,776,15,quick,turkey:200g; noodles:150g; peppers:100g; pesto:75g; oil:10g,"air fryer, microwave, slow cooker","batch-cooking, meal-prep, quick, air fryer, microwave, slow cooker",1. Batch cook turkey (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook peppers. 4. Combine turkey with pesto. 5. Serve with noodles.
315,salmon_tortilla_315,salmon,tortilla,peppers,cream sauce,824,50,75,36,8,4,713,58,weekend,salmon:200g; tortilla:150g; peppers:100g; cream sauce:75g; oil:10g,microwave,"batch-cooking, meal-prep, weekend, microwave",1. Batch cook salmon (store for 2–3 meals). 2. Marinate the salmon for better flavor. 3. Prepare tortilla in bulk. 4. Cook peppers. 5. Combine salmon with cream sauce. 6. Serve with tortilla. 7. Plate carefully and add garnish.
316,pork_rice_316,pork,rice,peppers,soy sauce,726,54,42,38,4,2,402,35,balanced,pork:200g; rice:150g; peppers:100g; soy sauce:75g; oil:10g,air fryer,"batch-cooking, meal-prep, balanced, air fryer",1. Batch cook pork (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook peppers. 4. Combine pork with soy sauce. 5. Serve with rice.
317,salmon_noodles_317,salmon,noodles,spinach,tomato sauce,686,50,40,36,4,2,459,33,balanced,salmon:200g; noodles:150g; spinach:100g; tomato sauce:75g; oil:10g,air fryer,"batch-cooking, meal-prep, balanced, air fryer",1. Batch cook salmon (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook spinach. 4. Combine salmon with tomato sauce. 5. Serve with noodles.
318,turkey_potatoes_318,turkey,potatoes,onion,pesto,460,58,26,14,3,1,386,71,weekend,turkey:200g; potatoes:150g; onion:100g; pesto:75g; oil:10g,"stovetop, oven","batch-cooking, meal-prep, weekend, stovetop, oven",1. Batch cook turkey (store for 2–3 meals). 2. Marinate the turkey for better flavor. 3. Prepare potatoes in bulk. 4. Cook onion. 5. Combine turkey with pesto. 6. Serve with potatoes. 7. Plate carefully and add garnish.
319,turkey_pasta_319,turkey,pasta,broccoli,soy sauce,508,58,38,14,4,2,494,24,quick,turkey:200g; pasta:150g; broccoli:100g; soy sauce:75g; oil:10g,"air fryer, microwave","batch-cooking, meal-prep, quick, air fryer, microwave",1. Batch cook turkey (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook broccoli. 4. Combine turkey with soy sauce. 5. Serve with pasta.
320,tofu_tortilla_320,tofu,tortilla,carrots,pesto,544,16,75,20,8,4,645,19,quick,tofu:200g; tortilla:150g; carrots:100g; pesto:75g; oil:10g,stovetop,"batch-cooking, meal-prep, quick, stovetop",1. Batch cook tofu (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook carrots. 4. Combine tofu with pesto. 5. Serve with tortilla.
321,pork_noodles_321,pork,noodles,onion,teriyaki,720,54,40,38,4,2,506,44,balanced,pork:200g; noodles:150g; onion:100g; teriyaki:75g; oil:10g,"air fryer, oven","batch-cooking, meal-prep, balanced, air fryer, oven",1. Batch cook pork (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook onion. 4. Combine pork with teriyaki. 5. Serve with noodles.
322,turkey_quinoa_322,turkey,quinoa,spinach,garlic sauce,508,64,32,14,3,2,392,45,balanced,turkey:200g; quinoa:150g; spinach:100g; garlic sauce:75g; oil:10g,"microwave, stovetop, slow cooker","batch-cooking, meal-prep, balanced, microwave, stovetop, slow cooker",1. Batch cook turkey (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook spinach. 4. Combine turkey with garlic sauce. 5. Serve with quinoa.
323,salmon_tortilla_323,salmon,tortilla,peppers,cream sauce,824,50,75,36,8,4,503,20,quick,salmon:200g; tortilla:150g; peppers:100g; cream sauce:75g; oil:10g,"air fryer, oven","batch-cooking, meal-prep, quick, air fryer, oven",1. Batch cook salmon (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook peppers. 4. Combine salmon with cream sauce. 5. Serve with tortilla.
324,shrimp_pasta_324,shrimp,pasta,onion,soy sauce,450,48,38,12,4,2,353,39,balanced,shrimp:200g; pasta:150g; onion:100g; soy sauce:75g; oil:10g,"air fryer, microwave, oven","batch-cooking, meal-prep, balanced, air fryer, microwave, oven",1. Batch cook shrimp (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook onion. 4. Combine shrimp with soy sauce. 5. Serve with pasta.
325,tofu_noodles_325,tofu,noodles,onion,tomato sauce,406,16,40,20,4,2,489,84,weekend,tofu:200g; noodles:150g; onion:100g; tomato sauce:75g; oil:10g,microwave,"batch-cooking, meal-prep, weekend, microwave",1. Batch cook tofu (store for 2–3 meals). 2. Marinate the tofu for better flavor. 3. Prepare noodles in bulk. 4. Cook onion. 5. Combine tofu with tomato sauce. 6. Serve with noodles. 7. Plate carefully and add garnish.
326,turkey_rice_326,turkey,rice,onion,cream sauce,526,58,42,14,4,2,415,33,balanced,turkey:200g; rice:150g; onion:100g; cream sauce:75g; oil:10g,microwave,"batch-cooking, meal-prep, balanced, microwave",1. Batch cook turkey (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook onion. 4. Combine turkey with cream sauce. 5. Serve with rice.
